date_time,invoice_id,branch,city,customer_type,gender,product_line,payment,branch_location,total,gross_income,rating
2019-03-25 20:18:00,110-05-6330,C,Naypyitaw,Normal,Female,Food and beverages,Credit card,C - Naypyitaw,248.40900000000002,11.829,9.4
2019-03-12 20:04:00,651-61-0874,C,Naypyitaw,Normal,Male,Home and lifestyle,Credit card,C - Naypyitaw,194.12400000000002,9.244,6.2
2019-02-04 13:38:00,236-86-3015,C,Naypyitaw,Member,Male,Home and lifestyle,Ewallet,C - Naypyitaw,14.679,0.6990000000000001,9.8
2019-02-22 10:43:00,831-64-0259,B,Mandalay,Normal,Female,Fashion accessories,Ewallet,B - Mandalay,208.6875,9.9375,9.6
2019-02-16 17:30:00,587-03-7455,C,Naypyitaw,Member,Female,Fashion accessories,Ewallet,C - Naypyitaw,718.7565,34.2265,4.9
2019-01-19 15:28:00,882-40-4577,A,Yangon,Member,Male,Sports and travel,Credit card,A - Yangon,282.492,13.452,8.0
2019-01-11 19:07:00,732-67-5346,A,Yangon,Normal,Male,Food and beverages,Credit card,A - Yangon,72.3975,3.4475,7.8
2019-01-04 19:01:00,725-32-9708,B,Mandalay,Member,Female,Fashion accessories,Cash,B - Mandalay,288.582,13.742,4.1
2019-03-04 19:48:00,256-08-8343,A,Yangon,Normal,Female,Home and lifestyle,Ewallet,A - Yangon,237.426,11.306,5.5
2019-01-28 19:24:00,372-26-1506,C,Naypyitaw,Normal,Female,Fashion accessories,Ewallet,C - Naypyitaw,125.055,5.955,5.4
2019-01-02 13:00:00,244-08-0162,B,Mandalay,Normal,Female,Health and beauty,Cash,B - Mandalay,359.205,17.105,5.1
2019-01-25 14:29:00,569-71-4390,B,Mandalay,Normal,Male,Sports and travel,Ewallet,B - Mandalay,45.927,2.187,6.9
2019-01-04 13:21:00,132-23-6451,A,Yangon,Member,Male,Health and beauty,Cash,A - Yangon,110.0925,5.2425,7.8
2019-03-10 18:55:00,696-90-2548,A,Yangon,Normal,Male,Sports and travel,Ewallet,A - Yangon,81.396,3.8760000000000003,6.6
2019-03-22 19:36:00,472-15-9636,A,Yangon,Normal,Male,Home and lifestyle,Ewallet,A - Yangon,427.81199999999995,20.372,9.2
2019-01-25 16:28:00,268-03-6164,B,Mandalay,Normal,Male,Health and beauty,Ewallet,B - Mandalay,100.9155,4.8055,7.8
2019-01-08 13:48:00,750-57-9686,C,Naypyitaw,Normal,Female,Home and lifestyle,Credit card,C - Naypyitaw,190.59599999999998,9.076,8.7
2019-01-22 10:57:00,186-09-3669,C,Naypyitaw,Member,Female,Health and beauty,Ewallet,C - Naypyitaw,85.5855,4.0755,9.2
2019-01-12 17:13:00,848-07-1692,B,Mandalay,Normal,Female,Health and beauty,Ewallet,B - Mandalay,120.162,5.722,8.3
2019-02-04 10:23:00,745-71-3520,A,Yangon,Member,Female,Electronic accessories,Cash,A - Yangon,185.36700000000002,8.827,8.2
2019-03-28 13:57:00,266-76-6436,C,Naypyitaw,Member,Female,Food and beverages,Ewallet,C - Naypyitaw,121.59,5.79,7.5
2019-01-23 13:29:00,740-22-2500,C,Naypyitaw,Normal,Female,Electronic accessories,Cash,C - Naypyitaw,264.7575,12.6075,9.8
2019-02-08 13:00:00,271-88-8734,C,Naypyitaw,Member,Female,Fashion accessories,Credit card,C - Naypyitaw,1020.705,48.605,8.7
2019-03-19 19:42:00,301-81-8610,B,Mandalay,Member,Male,Fashion accessories,Credit card,B - Mandalay,213.528,10.168,6.7
2019-03-09 15:36:00,489-64-4354,C,Naypyitaw,Normal,Male,Fashion accessories,Cash,C - Naypyitaw,17.094,0.8140000000000001,5.0
2019-01-02 13:40:00,198-84-7132,B,Mandalay,Member,Male,Fashion accessories,Cash,B - Mandalay,383.7645,18.2745,7.0
2019-01-21 18:01:00,269-10-8440,A,Yangon,Member,Male,Health and beauty,Cash,A - Yangon,390.7995,18.6095,8.9
2019-03-20 13:53:00,650-98-6268,B,Mandalay,Member,Female,Food and beverages,Credit card,B - Mandalay,65.7405,3.1305,8.0
2019-02-27 17:27:00,741-73-3559,B,Mandalay,Normal,Male,Sports and travel,Cash,B - Mandalay,353.1675,16.8175,6.9
2019-03-08 10:53:00,325-77-6186,A,Yangon,Member,Female,Home and lifestyle,Ewallet,A - Yangon,951.825,45.325,7.3
2019-01-31 19:48:00,286-75-7818,B,Mandalay,Normal,Male,Fashion accessories,Credit card,B - Mandalay,145.06799999999998,6.9079999999999995,6.9
2019-03-08 16:53:00,574-57-9721,C,Naypyitaw,Normal,Male,Food and beverages,Ewallet,C - Naypyitaw,90.867,4.327,5.7
2019-01-13 19:14:00,459-50-7686,A,Yangon,Normal,Female,Electronic accessories,Ewallet,A - Yangon,147.798,7.037999999999999,6.4
2019-03-09 14:36:00,616-87-0016,B,Mandalay,Normal,Male,Fashion accessories,Credit card,B - Mandalay,702.2189999999999,33.439,9.6
2019-02-22 18:19:00,837-55-7229,B,Mandalay,Normal,Female,Fashion accessories,Credit card,B - Mandalay,49.812,2.372,6.8
2019-03-19 19:09:00,751-69-0068,C,Naypyitaw,Normal,Male,Sports and travel,Ewallet,C - Naypyitaw,937.818,44.658,9.0
2019-01-20 16:51:00,257-73-1380,C,Naypyitaw,Member,Male,Sports and travel,Ewallet,C - Naypyitaw,348.306,16.586,9.6
2019-03-08 15:37:00,345-08-4992,A,Yangon,Normal,Male,Home and lifestyle,Credit card,A - Yangon,214.137,10.197000000000001,7.7
2019-03-08 20:15:00,549-96-4200,C,Naypyitaw,Member,Male,Food and beverages,Ewallet,C - Naypyitaw,71.568,3.408,7.0
2019-02-07 14:38:00,810-60-6344,C,Naypyitaw,Normal,Female,Electronic accessories,Credit card,C - Naypyitaw,343.224,16.344,6.5
2019-01-15 19:25:00,450-28-2866,C,Naypyitaw,Member,Male,Food and beverages,Cash,C - Naypyitaw,91.56,4.36,8.1
2019-03-22 19:35:00,394-30-3170,B,Mandalay,Member,Female,Sports and travel,Credit card,B - Mandalay,742.812,35.372,4.3
2019-01-15 15:42:00,138-17-5109,A,Yangon,Member,Female,Home and lifestyle,Credit card,A - Yangon,843.0345,40.1445,6.5
2019-01-08 14:11:00,192-98-7397,C,Naypyitaw,Normal,Male,Fashion accessories,Ewallet,C - Naypyitaw,13.419,0.639,9.5
2019-01-15 10:43:00,301-11-9629,A,Yangon,Normal,Female,Sports and travel,Cash,A - Yangon,140.385,6.685,9.7
2019-01-28 17:58:00,390-80-5128,B,Mandalay,Member,Female,Health and beauty,Credit card,B - Mandalay,20.1075,0.9575,9.5
2019-02-14 11:26:00,235-46-8343,C,Naypyitaw,Member,Male,Food and beverages,Credit card,C - Naypyitaw,290.43,13.83,8.9
2019-03-10 17:38:00,453-12-7053,C,Naypyitaw,Normal,Male,Fashion accessories,Credit card,C - Naypyitaw,144.08100000000002,6.861000000000001,6.5
2019-01-12 20:07:00,296-11-7041,B,Mandalay,Member,Female,Health and beauty,Credit card,B - Mandalay,28.4235,1.3535,5.3
2019-03-26 11:02:00,449-27-2918,B,Mandalay,Member,Female,Sports and travel,Credit card,B - Mandalay,41.076,1.956,9.6
2019-01-01 19:07:00,891-01-7034,B,Mandalay,Normal,Female,Electronic accessories,Cash,B - Mandalay,470.673,22.413,6.7
2019-01-02 18:50:00,744-09-5786,B,Mandalay,Normal,Male,Electronic accessories,Cash,B - Mandalay,138.66299999999998,6.603,7.6
2019-03-16 12:43:00,727-17-0390,A,Yangon,Normal,Female,Food and beverages,Ewallet,A - Yangon,333.9525,15.9025,4.8
2019-03-03 15:09:00,568-88-3448,A,Yangon,Normal,Male,Health and beauty,Ewallet,A - Yangon,26.25,1.25,5.5
2019-01-31 13:47:00,187-83-5490,A,Yangon,Member,Male,Electronic accessories,Cash,A - Yangon,87.234,4.154,4.7
2019-02-13 16:59:00,767-54-1907,B,Mandalay,Member,Female,Fashion accessories,Cash,B - Mandalay,155.19,7.39,6.9
2019-02-15 14:15:00,710-46-4433,B,Mandalay,Member,Female,Food and beverages,Credit card,B - Mandalay,731.43,34.83,4.5
2019-02-07 20:24:00,533-33-5337,B,Mandalay,Normal,Male,Electronic accessories,Cash,B - Mandalay,833.595,39.695,6.2
2019-01-27 13:58:00,325-90-8763,C,Naypyitaw,Member,Female,Electronic accessories,Cash,C - Naypyitaw,488.985,23.285,7.6
2019-02-23 16:52:00,729-46-7422,C,Naypyitaw,Normal,Male,Food and beverages,Credit card,C - Naypyitaw,37.6845,1.7945,7.9
2019-02-03 15:19:00,639-76-1242,C,Naypyitaw,Normal,Male,Food and beverages,Cash,C - Naypyitaw,212.73,10.13,4.5
2019-03-03 12:25:00,234-03-4040,B,Mandalay,Member,Female,Food and beverages,Credit card,B - Mandalay,767.025,36.525,8.7
2019-02-03 10:02:00,326-71-2155,C,Naypyitaw,Normal,Female,Sports and travel,Cash,C - Naypyitaw,310.59,14.79,6.1
2019-03-17 18:58:00,320-32-8842,C,Naypyitaw,Member,Female,Food and beverages,Cash,C - Naypyitaw,23.750999999999998,1.131,6.4
2019-03-28 15:31:00,470-32-9057,A,Yangon,Member,Male,Food and beverages,Credit card,A - Yangon,269.535,12.835,9.1
2019-03-02 11:22:00,878-30-2331,C,Naypyitaw,Member,Female,Sports and travel,Credit card,C - Naypyitaw,572.775,27.275,7.1
2019-02-08 13:12:00,440-59-5691,C,Naypyitaw,Member,Female,Health and beauty,Credit card,C - Naypyitaw,273.0525,13.0025,7.7
2019-03-22 18:33:00,554-53-3790,B,Mandalay,Normal,Male,Sports and travel,Cash,B - Mandalay,233.226,11.106,4.5
2019-02-09 10:02:00,746-19-0921,C,Naypyitaw,Normal,Male,Food and beverages,Ewallet,C - Naypyitaw,22.659000000000002,1.079,7.2
2019-02-15 11:21:00,233-34-0817,C,Naypyitaw,Member,Female,Electronic accessories,Cash,C - Naypyitaw,103.78200000000001,4.942,8.4
2019-01-23 12:10:00,767-05-1286,C,Naypyitaw,Member,Female,Home and lifestyle,Ewallet,C - Naypyitaw,527.751,25.131,5.4
2019-01-25 11:40:00,340-21-9136,A,Yangon,Member,Female,Sports and travel,Cash,A - Yangon,168.21,8.01,9.7
2019-02-02 18:31:00,405-31-3305,A,Yangon,Member,Male,Fashion accessories,Credit card,A - Yangon,452.865,21.565,5.5
2019-03-30 17:58:00,731-59-7531,B,Mandalay,Member,Male,Health and beauty,Cash,B - Mandalay,609.5880000000001,29.028000000000002,4.6
2019-03-30 17:04:00,676-39-6028,A,Yangon,Member,Female,Electronic accessories,Cash,A - Yangon,338.31,16.11,6.6
2019-02-25 20:35:00,502-05-1910,A,Yangon,Normal,Male,Health and beauty,Credit card,A - Yangon,205.317,9.777000000000001,6.3
2019-03-18 16:10:00,485-30-8700,A,Yangon,Normal,Female,Sports and travel,Credit card,A - Yangon,174.615,8.315,4.2
2019-03-07 16:54:00,598-47-9715,C,Naypyitaw,Normal,Male,Electronic accessories,Ewallet,C - Naypyitaw,353.094,16.814,4.4
2019-03-16 10:11:00,701-69-8742,B,Mandalay,Normal,Male,Sports and travel,Ewallet,B - Mandalay,360.885,17.185,6.7
2019-01-29 11:26:00,575-67-1508,A,Yangon,Normal,Male,Electronic accessories,Ewallet,A - Yangon,40.53,1.93,6.7
2019-02-02 20:29:00,541-08-3113,C,Naypyitaw,Normal,Male,Food and beverages,Cash,C - Naypyitaw,554.148,26.388,8.4
2019-02-15 12:12:00,246-11-3901,C,Naypyitaw,Normal,Female,Electronic accessories,Cash,C - Naypyitaw,344.4,16.4,6.2
2019-01-08 13:05:00,674-15-9296,A,Yangon,Normal,Male,Sports and travel,Ewallet,A - Yangon,194.985,9.285,5.0
2019-02-12 16:19:00,305-18-3552,B,Mandalay,Member,Male,Home and lifestyle,Cash,B - Mandalay,633.99,30.19,6.0
2019-01-01 19:48:00,493-65-6248,C,Naypyitaw,Member,Female,Sports and travel,Credit card,C - Naypyitaw,388.29,18.49,7.0
2019-03-21 15:25:00,438-01-4015,B,Mandalay,Member,Female,Sports and travel,Ewallet,B - Mandalay,207.858,9.898,6.6
2019-02-28 14:42:00,709-58-4068,B,Mandalay,Normal,Female,Fashion accessories,Cash,B - Mandalay,431.445,20.545,7.3
2019-03-23 18:59:00,795-49-7276,A,Yangon,Normal,Male,Fashion accessories,Ewallet,A - Yangon,156.03,7.43,8.3
2019-01-30 20:47:00,556-72-8512,C,Naypyitaw,Normal,Male,Home and lifestyle,Cash,C - Naypyitaw,24.108,1.148,4.3
2019-02-04 13:21:00,627-95-3243,B,Mandalay,Member,Female,Home and lifestyle,Ewallet,B - Mandalay,734.076,34.955999999999996,9.8
2019-03-13 19:48:00,686-41-0932,B,Mandalay,Normal,Female,Fashion accessories,Ewallet,B - Mandalay,72.87,3.47,8.2
2019-03-15 18:20:00,510-09-5628,A,Yangon,Member,Female,Fashion accessories,Credit card,A - Yangon,206.43,9.83,7.2
2019-03-05 20:24:00,608-04-3797,B,Mandalay,Member,Female,Health and beauty,Ewallet,B - Mandalay,212.688,10.128,8.7
2019-03-05 13:44:00,148-82-2527,C,Naypyitaw,Member,Female,Home and lifestyle,Credit card,C - Naypyitaw,127.26,6.06,8.4
2019-02-26 11:48:00,437-53-3084,B,Mandalay,Normal,Male,Fashion accessories,Ewallet,B - Mandalay,209.769,9.988999999999999,7.1
2019-03-20 14:14:00,632-32-4574,B,Mandalay,Normal,Male,Sports and travel,Cash,B - Mandalay,637.7280000000001,30.368000000000002,5.5
2019-01-01 15:51:00,556-97-7101,C,Naypyitaw,Normal,Female,Electronic accessories,Cash,C - Naypyitaw,132.762,6.322,8.5
2019-01-27 11:17:00,862-59-8517,C,Naypyitaw,Normal,Female,Food and beverages,Cash,C - Naypyitaw,568.512,27.072,6.2
2019-01-21 17:36:00,401-18-8016,B,Mandalay,Member,Female,Sports and travel,Cash,B - Mandalay,103.0365,4.9065,8.9
2019-02-02 15:47:00,420-18-8989,A,Yangon,Member,Female,Sports and travel,Cash,A - Yangon,432.76800000000003,20.608,9.6
2019-02-03 15:53:00,277-63-2961,B,Mandalay,Member,Male,Sports and travel,Credit card,B - Mandalay,77.6685,3.6985,5.4
2019-01-05 12:40:00,573-98-8548,C,Naypyitaw,Member,Female,Fashion accessories,Ewallet,C - Naypyitaw,33.495,1.595,9.1
2019-01-27 19:48:00,620-02-2046,C,Naypyitaw,Normal,Male,Home and lifestyle,Ewallet,C - Naypyitaw,145.74,6.94,9.0
2019-03-25 17:53:00,282-35-2475,B,Mandalay,Normal,Female,Sports and travel,Cash,B - Mandalay,195.951,9.331,6.3
2019-02-25 16:36:00,511-54-3087,B,Mandalay,Normal,Male,Sports and travel,Credit card,B - Mandalay,92.8725,4.4225,9.5
2019-01-28 20:54:00,726-29-6793,A,Yangon,Member,Male,Electronic accessories,Ewallet,A - Yangon,203.112,9.672,9.8
2019-01-08 12:50:00,387-49-4215,B,Mandalay,Member,Female,Sports and travel,Cash,B - Mandalay,152.775,7.275,6.7
2019-01-29 10:48:00,862-17-9201,B,Mandalay,Normal,Female,Food and beverages,Credit card,B - Mandalay,529.515,25.215,7.7
2019-03-29 14:28:00,291-21-5991,B,Mandalay,Member,Male,Health and beauty,Cash,B - Mandalay,321.7725,15.3225,7.0
2019-02-09 17:15:00,602-80-9671,C,Naypyitaw,Member,Female,Home and lifestyle,Credit card,C - Naypyitaw,100.485,4.785,5.1
2019-01-16 18:03:00,347-72-6115,B,Mandalay,Member,Female,Sports and travel,Credit card,B - Mandalay,666.939,31.759,6.2
2019-01-05 17:29:00,209-61-0206,A,Yangon,Normal,Female,Home and lifestyle,Ewallet,A - Yangon,225.2775,10.7275,6.1
2019-01-27 18:05:00,595-27-4851,A,Yangon,Normal,Female,Fashion accessories,Ewallet,A - Yangon,398.958,18.998,9.3
2019-03-14 12:07:00,189-52-0236,A,Yangon,Normal,Male,Electronic accessories,Cash,A - Yangon,731.6925,34.8425,7.6
2019-02-23 19:49:00,503-07-0930,C,Naypyitaw,Member,Male,Sports and travel,Credit card,C - Naypyitaw,429.1665,20.4365,8.2
2019-03-18 15:52:00,413-20-6708,C,Naypyitaw,Member,Female,Fashion accessories,Ewallet,C - Naypyitaw,54.0435,2.5735,8.5
2019-03-29 16:48:00,425-85-2085,B,Mandalay,Member,Male,Health and beauty,Ewallet,B - Mandalay,288.015,13.715,9.8
2019-01-22 20:46:00,521-18-7827,C,Naypyitaw,Member,Male,Home and lifestyle,Credit card,C - Naypyitaw,206.7975,9.8475,8.7
2019-03-01 18:14:00,220-28-1851,A,Yangon,Normal,Male,Home and lifestyle,Ewallet,A - Yangon,72.933,3.4730000000000003,9.7
2019-01-17 15:05:00,600-38-9738,C,Naypyitaw,Member,Male,Sports and travel,Credit card,C - Naypyitaw,377.58,17.98,4.3
2019-03-26 10:34:00,734-91-1155,B,Mandalay,Normal,Female,Electronic accessories,Credit card,B - Mandalay,143.9865,6.8565,7.7
2019-03-20 11:23:00,451-28-5717,C,Naypyitaw,Member,Female,Home and lifestyle,Cash,C - Naypyitaw,523.971,24.951,7.3
2019-02-06 13:55:00,609-81-8548,A,Yangon,Member,Female,Home and lifestyle,Credit card,A - Yangon,235.872,11.232000000000001,5.9
2019-01-01 11:43:00,133-14-7229,C,Naypyitaw,Normal,Male,Health and beauty,Cash,C - Naypyitaw,132.02700000000002,6.287000000000001,5.0
2019-01-27 14:36:00,534-01-4457,A,Yangon,Normal,Male,Food and beverages,Credit card,A - Yangon,514.773,24.513,8.0
2019-02-25 16:03:00,719-89-8991,A,Yangon,Member,Female,Sports and travel,Ewallet,A - Yangon,479.9025,22.8525,7.1
2019-01-16 20:03:00,286-62-6248,B,Mandalay,Normal,Male,Fashion accessories,Credit card,B - Mandalay,164.68200000000002,7.8420000000000005,9.0
2019-01-13 14:55:00,339-38-9982,B,Mandalay,Member,Male,Fashion accessories,Ewallet,B - Mandalay,125.706,5.986000000000001,6.7
2019-02-07 11:28:00,827-44-5872,B,Mandalay,Member,Female,Food and beverages,Credit card,B - Mandalay,570.78,27.18,6.1
2019-02-17 19:41:00,827-77-7633,A,Yangon,Normal,Male,Sports and travel,Cash,A - Yangon,926.9505,44.1405,9.3
2019-02-12 19:01:00,287-83-1405,A,Yangon,Normal,Male,Health and beauty,Ewallet,A - Yangon,160.209,7.629,7.0
2019-01-24 18:04:00,435-13-4908,A,Yangon,Member,Male,Fashion accessories,Credit card,A - Yangon,728.112,34.672,7.2
2019-02-06 19:20:00,857-67-9057,B,Mandalay,Normal,Male,Electronic accessories,Ewallet,B - Mandalay,240.975,11.475,8.2
2019-03-26 10:31:00,236-27-1144,C,Naypyitaw,Normal,Female,Food and beverages,Ewallet,C - Naypyitaw,154.1295,7.3395,8.4
2019-03-11 13:28:00,892-05-6689,A,Yangon,Normal,Female,Home and lifestyle,Ewallet,A - Yangon,148.68,7.08,6.2
2019-02-07 11:36:00,583-41-4548,C,Naypyitaw,Normal,Male,Home and lifestyle,Ewallet,C - Naypyitaw,122.5245,5.8345,7.4
2019-01-05 11:32:00,339-12-4827,B,Mandalay,Member,Female,Fashion accessories,Credit card,B - Mandalay,77.658,3.698,5.0
2019-03-07 11:44:00,643-38-7867,A,Yangon,Normal,Male,Home and lifestyle,Ewallet,A - Yangon,102.837,4.897,6.9
2019-02-25 17:16:00,308-81-0538,A,Yangon,Normal,Female,Fashion accessories,Credit card,A - Yangon,306.81,14.61,4.9
2019-02-01 18:43:00,358-88-9262,C,Naypyitaw,Member,Female,Food and beverages,Ewallet,C - Naypyitaw,551.124,26.244,5.1
2019-01-22 11:00:00,460-35-4390,A,Yangon,Normal,Male,Home and lifestyle,Ewallet,A - Yangon,96.64200000000001,4.602,9.1
2019-01-03 10:30:00,343-87-0864,C,Naypyitaw,Member,Male,Health and beauty,Credit card,C - Naypyitaw,79.67399999999999,3.7939999999999996,7.1
2019-02-13 12:14:00,173-50-1108,B,Mandalay,Member,Female,Sports and travel,Credit card,B - Mandalay,84.756,4.0360000000000005,5.0
2019-01-28 16:43:00,243-47-2663,C,Naypyitaw,Member,Male,Electronic accessories,Credit card,C - Naypyitaw,118.251,5.631,5.5
2019-01-05 20:40:00,841-18-8232,B,Mandalay,Normal,Female,Food and beverages,Credit card,B - Mandalay,74.76,3.56,9.2
2019-03-19 13:40:00,701-23-5550,B,Mandalay,Member,Male,Home and lifestyle,Ewallet,B - Mandalay,163.002,7.7620000000000005,4.9
2019-01-12 16:23:00,647-50-1224,A,Yangon,Normal,Female,Fashion accessories,Ewallet,A - Yangon,308.91,14.71,8.9
2019-01-07 12:08:00,541-48-8554,A,Yangon,Normal,Male,Sports and travel,Credit card,A - Yangon,575.9775,27.4275,6.0
2019-01-26 17:45:00,539-21-7227,B,Mandalay,Normal,Female,Sports and travel,Cash,B - Mandalay,270.585,12.885,4.2
2019-01-23 10:28:00,213-32-1216,A,Yangon,Normal,Female,Electronic accessories,Cash,A - Yangon,416.17800000000005,19.817999999999998,7.3
2019-02-09 20:31:00,747-58-7183,B,Mandalay,Normal,Male,Fashion accessories,Ewallet,B - Mandalay,180.4005,8.5905,6.5
2019-02-22 10:49:00,582-52-8065,B,Mandalay,Normal,Female,Fashion accessories,Cash,B - Mandalay,513.2295,24.4395,8.9
2019-02-05 12:34:00,210-57-1719,B,Mandalay,Normal,Female,Health and beauty,Cash,B - Mandalay,550.368,26.208000000000002,9.7
2019-03-07 10:23:00,399-69-4630,C,Naypyitaw,Normal,Male,Electronic accessories,Credit card,C - Naypyitaw,139.923,6.662999999999999,8.6
2019-03-25 18:51:00,134-75-2619,A,Yangon,Member,Male,Electronic accessories,Cash,A - Yangon,142.002,6.7620000000000005,6.9
2019-01-20 13:45:00,356-44-8813,B,Mandalay,Normal,Male,Home and lifestyle,Credit card,B - Mandalay,118.06200000000001,5.622000000000001,7.7
2019-02-04 19:38:00,198-66-9832,B,Mandalay,Member,Female,Fashion accessories,Cash,B - Mandalay,151.284,7.204,9.5
2019-01-30 20:23:00,283-26-5248,C,Naypyitaw,Member,Female,Food and beverages,Ewallet,C - Naypyitaw,1034.46,49.26,4.5
2019-01-02 15:24:00,712-39-0363,A,Yangon,Member,Male,Food and beverages,Ewallet,A - Yangon,262.45799999999997,12.498,5.6
2019-03-29 16:54:00,218-59-9410,A,Yangon,Member,Female,Home and lifestyle,Ewallet,A - Yangon,228.123,10.863,8.2
2019-03-14 12:32:00,174-75-0888,B,Mandalay,Normal,Male,Electronic accessories,Cash,B - Mandalay,203.93099999999998,9.711,7.3
2019-02-11 15:42:00,866-99-7614,C,Naypyitaw,Normal,Male,Food and beverages,Credit card,C - Naypyitaw,936.6,44.6,4.4
2019-01-30 13:58:00,134-54-4720,B,Mandalay,Normal,Female,Electronic accessories,Ewallet,B - Mandalay,356.32800000000003,16.968,5.7
2019-03-20 15:08:00,760-90-2357,A,Yangon,Member,Male,Electronic accessories,Ewallet,A - Yangon,469.413,22.353,5.0
2019-03-20 13:02:00,514-37-2845,B,Mandalay,Normal,Male,Fashion accessories,Cash,B - Mandalay,208.425,9.925,9.0
2019-01-17 13:01:00,698-98-5964,A,Yangon,Normal,Female,Food and beverages,Credit card,A - Yangon,852.705,40.605,6.3
2019-02-03 16:40:00,718-57-9773,C,Naypyitaw,Normal,Female,Sports and travel,Credit card,C - Naypyitaw,517.965,24.665,9.4
2019-01-01 13:55:00,651-88-7328,A,Yangon,Normal,Female,Fashion accessories,Cash,A - Yangon,621.243,29.583000000000002,7.7
2019-01-10 10:33:00,241-11-2261,B,Mandalay,Normal,Female,Fashion accessories,Credit card,B - Mandalay,586.971,27.951,5.5
2019-03-02 16:42:00,408-26-9866,C,Naypyitaw,Normal,Female,Sports and travel,Ewallet,C - Naypyitaw,543.753,25.893,4.1
2019-02-25 17:16:00,834-83-1826,B,Mandalay,Member,Female,Home and lifestyle,Credit card,B - Mandalay,430.71,20.51,7.6
2019-01-29 11:48:00,343-61-3544,B,Mandalay,Member,Male,Sports and travel,Cash,B - Mandalay,280.035,13.335,8.6
2019-03-10 19:35:00,239-48-4278,A,Yangon,Member,Male,Food and beverages,Ewallet,A - Yangon,74.4555,3.5455,8.3
2019-01-13 19:55:00,355-34-6244,B,Mandalay,Normal,Male,Food and beverages,Credit card,B - Mandalay,152.019,7.239,8.1
2019-03-22 14:33:00,550-84-8664,A,Yangon,Normal,Male,Sports and travel,Credit card,A - Yangon,451.0275,21.4775,8.6
2019-03-01 19:49:00,339-96-8318,B,Mandalay,Member,Male,Fashion accessories,Ewallet,B - Mandalay,597.6285,28.4585,6.3
2019-02-20 18:43:00,458-61-0011,B,Mandalay,Normal,Male,Food and beverages,Cash,B - Mandalay,253.26,12.06,5.8
2019-01-14 14:43:00,592-34-6155,C,Naypyitaw,Normal,Male,Food and beverages,Ewallet,C - Naypyitaw,133.434,6.354,6.2
2019-03-26 13:54:00,797-88-0493,A,Yangon,Normal,Female,Health and beauty,Cash,A - Yangon,269.934,12.854000000000001,7.7
2019-03-01 12:15:00,207-73-1363,B,Mandalay,Normal,Male,Health and beauty,Ewallet,B - Mandalay,145.971,6.9510000000000005,8.1
2019-01-07 12:37:00,390-31-6381,C,Naypyitaw,Normal,Male,Food and beverages,Cash,C - Naypyitaw,85.743,4.083,7.3
2019-02-01 19:54:00,443-82-0585,A,Yangon,Member,Female,Health and beauty,Cash,A - Yangon,326.256,15.536,8.4
2019-02-13 15:06:00,339-18-7061,C,Naypyitaw,Member,Female,Fashion accessories,Credit card,C - Naypyitaw,195.25799999999998,9.298,8.0
2019-01-14 18:03:00,359-90-3665,B,Mandalay,Member,Female,Fashion accessories,Credit card,B - Mandalay,75.936,3.616,9.5
2019-01-19 15:58:00,375-72-3056,B,Mandalay,Normal,Male,Sports and travel,Ewallet,B - Mandalay,198.639,9.459,7.0
2019-03-09 13:53:00,127-47-6963,A,Yangon,Normal,Male,Health and beauty,Credit card,A - Yangon,217.18200000000002,10.342,9.8
2019-03-27 14:03:00,278-86-2735,A,Yangon,Normal,Female,Food and beverages,Cash,A - Yangon,164.87099999999998,7.851,9.2
2019-02-04 16:38:00,695-28-6250,A,Yangon,Normal,Female,Sports and travel,Ewallet,A - Yangon,226.065,10.765,7.7
2019-03-14 11:07:00,379-17-6588,C,Naypyitaw,Normal,Male,Fashion accessories,Cash,C - Naypyitaw,625.905,29.805,5.3
2019-03-04 12:23:00,227-50-3718,A,Yangon,Normal,Male,Health and beauty,Cash,A - Yangon,76.755,3.655,4.4
2019-03-03 10:54:00,302-15-2162,C,Naypyitaw,Member,Male,Health and beauty,Credit card,C - Naypyitaw,293.139,13.959000000000001,4.3
2019-01-27 17:38:00,788-07-8452,C,Naypyitaw,Member,Female,Home and lifestyle,Ewallet,C - Naypyitaw,178.16400000000002,8.484,9.4
2019-02-07 14:13:00,560-49-6611,A,Yangon,Member,Female,Sports and travel,Cash,A - Yangon,47.858999999999995,2.279,9.8
2019-02-05 11:51:00,880-35-0356,A,Yangon,Member,Female,Sports and travel,Ewallet,A - Yangon,236.88,11.28,4.8
2019-03-15 13:05:00,585-11-6748,B,Mandalay,Member,Male,Sports and travel,Cash,B - Mandalay,304.92,14.52,5.3
2019-03-01 11:30:00,470-31-3286,B,Mandalay,Normal,Male,Health and beauty,Credit card,B - Mandalay,46.683,2.2230000000000003,8.7
2019-02-15 13:30:00,152-68-2907,A,Yangon,Normal,Male,Food and beverages,Credit card,A - Yangon,164.43,7.83,9.5
2019-02-17 19:11:00,123-35-4896,C,Naypyitaw,Normal,Female,Sports and travel,Ewallet,C - Naypyitaw,440.93699999999995,20.997,5.3
2019-01-26 18:53:00,258-69-7810,C,Naypyitaw,Normal,Female,Fashion accessories,Cash,C - Naypyitaw,193.4625,9.2125,9.2
2019-03-24 14:22:00,334-64-2006,A,Yangon,Member,Female,Home and lifestyle,Ewallet,A - Yangon,147.672,7.032,9.6
